,UNIQUE-ID,ERXN-NUMBER,EC-NUMBER,SUBSTRATES,PRODUCTS,GIBBS
2567,RXN-7807,['ENZRXN-12517'],['EC-1.14.99.M4'],"['CPD-7105', 'OXYGEN-MOLECULE', 'Donor-H2']","['CPD-7106', 'WATER', 'Acceptor']",N/A
2568,3.4.21.75-RXN,N/A,['EC-3.4.21.75'],"['WATER', 'protein-precursor']","['mature-protein', 'Peptides-holder']",N/A
2569,RXN-10020,['ENZRXN-16021'],['EC-2.3.1.184'],"['S-ADENOSYLMETHIONINE', '3-Oxo-octanoyl-ACPs']","['ACP', '5-METHYLTHIOADENOSINE', 'CPD-10782', 'PROTON']",119.81343
2570,RXN66-318,"['ENZRXN66-4065', 'ENZRXN-15570']",['EC-1.1.1.170'],"['CPD-4702', 'NAD-P-OR-NOP']","['CPD-4581', 'NADH-P-OR-NOP', 'CARBON-DIOXIDE']",-11.315277
2571,RXN-15848,N/A,N/A,['CPD-17029'],"['CPD-17094', 'PYRUVATE', 'WATER']",-55.189056
2572,RXN-16692,"['ENZRXN-23879', 'ENZRXN-23877']",['EC-2.3.1'],"['S-ADENOSYLMETHIONINE', 'MALONYL-COA', 'ACP', 'NADPH', 'PROTON']","['CPD-17994', 'CO-A', 'ADENOSYL-HOMO-CYS', 'NADP', 'CARBON-DIOXIDE', 'WATER']",-296.48145
2573,RXN-13479,N/A,N/A,['CPD-14464'],['CPD-14467'],-39.839996
2574,5-PYRIDOXATE-DIOXYGENASE-RXN,['ENZRXN-26367'],['EC-1.14.13.241'],"['3-HYDROXY-ETCETERA-CARBOXYLATE', 'OXYGEN-MOLECULE', 'NADPH']","['2-HYDROXYMETHYL-3-ACETAMIDOMETHYLENE', 'NADP']",-81.68176
2575,RXN-7716,"['ENZRXN0-1304', 'ENZRXNCEQ-3308', 'ENZRXN-16634', 'ENZRXN-12357']",['EC-1.8.1.4'],"['Oxo-glutarate-dehydrogenase-DH-lipoyl', 'NAD']","['Oxo-glutarate-dehydrogenase-lipoyl', 'NADH', 'PROTON']",19.404053
2576,RXN-18727,['ENZRXN-25707'],['EC-2.4.1'],"['CPD-12575', 'CPD-15088']","['CPD-20023', 'UDP', 'PROTON']",-9.382385
2577,RXN-16322,N/A,['EC-1.13.12.16'],"['CPD-321', 'OXYGEN-MOLECULE']","['MALONATE-S-ALD', 'NITRITE', 'Unspecified-Degradation-Products']",N/A
2578,PHOSPHORYLASE-PHOSPHATASE-RXN,N/A,['EC-3.1.3.17'],"['Phosphorylase-a', 'WATER']","['Phosphorylase-b', 'Pi']",N/A
2579,RXN-11498,['ENZRXN-17906'],['EC-1.97.1'],"['CPD0-1385', 'Donor-H2']","['CHLORITE', 'WATER', 'Acceptor', 'PROTON']",N/A
2580,RXN-8401,['ENZRXN-13329'],N/A,"['CPD-842', 'Donor-H2']","['CPD-8214', 'CL-', 'Acceptor', 'PROTON']",N/A
2581,RXN-16624,['ENZRXN-23831'],['EC-1.3.1.9'],"['7Z-hexadec-7-enoyl-ACPs', 'NAD']","['2E-7Z-hexadeca-2-7-dienoyl-ACPs', 'NADH', 'PROTON']",34.414124
2582,RXN-19172,['ENZRXN-26047'],['EC-5.5.1.M11'],['CPD-20666'],['CPD-20665'],-37.839966
2583,RXN-11956,N/A,N/A,"['CPD-12860', 'OXYGEN-MOLECULE', 'FERROCYTOCHROME-B5', 'PROTON']","['CPD-12917', 'FERRICYTOCHROME-B5', 'WATER']",-75.28055
2584,RXN-20018,N/A,N/A,"['CPLX-9344', 'PROTEIN-S-HYDROXY-CYSTEINE']","['CPLX0-8004', 'PROT-CYS', 'WATER']",-62.11477
2585,THROMBOXANE-A-SYNTHASE-RXN,['ENZRXN66-1302'],['EC-5.3.99.5'],['PROSTAGLANDIN-H2'],['ALPHA11-ALPHA-EPOXY-15-HYDROXYTHROMBA'],41.08
2586,RXN-8829,['ENZRXN-14205'],['EC-5.4.4.1'],['CPD-9146'],['CPD-9147'],-6.44
2587,MBCOA-DHLIPOAMIDE-RXN,N/A,['EC-2.3.1.168'],"['2-METHYL-BUTYRYL-COA', 'BCAA-dehydrogenase-DH-lipoyl']","['BCAA-dehydrogenase-2MB-DH-lipoyl', 'CO-A']",-82.168945
2588,RXN-13951,['ENZRXN-21214'],['EC-2.3.1'],"['CPD1F-453', 'FERULOYL-COA', 'PROTON']","['CPD-14977', 'CO-A']",-2.1559448
2589,BETA-UREIDOPROPIONASE-RXN,"['ENZRXN66-2530', 'ENZRXN-17447', 'ENZRXN-17443', 'ENZRXN-9743', 'ENZRXN-9742']",['EC-3.5.1.6'],"['3-UREIDO-PROPIONATE', 'WATER', 'PROTON']","['B-ALANINE', 'AMMONIUM', 'CARBON-DIOXIDE']",3.3611221
