,entry,KEGG,PubChem,CID,SMILES
1674,5.3.1.35,C21612,340125670,126456508,C(C(=O)[C@@H](C(=O)O)O)O
1676,5.3.1.35,C03064,5964,439896,C(C(=O)[C@H](C(=O)O)O)O
2090,5.3.1.35,C21618,340650282,53731415,C([C@H](C(=O)C(=O)O)O)O
2091,5.3.1.35,C21617,340650281,53731414,C([C@@H](C(=O)C(=O)O)O)O
799,5.3.99.8,C08614,10807,448438,C/C(=C\C=C\C=C(\C=C\C=C(\C=C\[C@@]12O[C@@]1(C[C@H](CC2(C)C)O)C)/C)/C)/C=C/C=C(/C=C/[C@@]34O[C@@]3(C[C@H](CC4(C)C)O)C)\C
2092,5.3.99.8,C08585,10778,5281229,C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C(=O)[C@]1(C(C[C@@H](C1)O)(C)C)C)/C)/C)/C=C/C=C(/C=C/C(=O)[C@]2(C(C[C@@H](C2)O)(C)C)C)\C
796,5.3.99.8,C08579,10772,5281223,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/[C@]23[C@](O2)(C[C@H](CC3(C)C)O)C)/C)/C
2093,5.3.99.8,C08584,10777,5281228,CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C(=O)[C@@]2(C[C@H](CC2(C)C)O)C)/C)/C
2096,5.4.2.11,C00197,3497,439183,C([C@H](C(=O)O)O)OP(=O)(O)O
2094,5.4.2.11,C01159,4387,186004,C([C@H](C(=O)O)OP(=O)(O)O)OP(=O)(O)O
2095,5.4.2.11,C00631,3904,439278,C([C@H](C(=O)O)OP(=O)(O)O)O
2098,5.4.3.3,C01186,4412,439430,C[C@@H](C[C@@H](CC(=O)O)N)N
2097,5.4.3.3,C00739,4002,57449,C(CCN)C[C@H](C(=O)O)N
2099,5.4.3.3,C05161,7577,44514625,C[C@@H](CC[C@H](C(=O)O)N)N
2100,5.4.3.3,C01142,4373,439417,C(C[C@@H](CC(=O)O)N)CN
1393,5.5.1.24,C14156,7846968,5282350,CC1=C2C(=CC(=C1)O)CC[C@@](O2)(C)CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C
1391,5.5.1.24,C14151,7846963,92094,CC1=C2C(=CC(=C1)O)CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C
1389,5.5.1.24,C14155,7846967,5282349,CC1=C(C=C2CC[C@@](OC2=C1C)(C)CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O
1396,5.5.1.24,C02483,5496,92729,CC1=C(C=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O
2101,5.5.1.24,C20738,254741206,5327035,CC1=C(C=C(C(=C1C)O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O
2102,5.5.1.24,C15883,47205203,71768102,CC1=C(C=C(C(=C1C)O)C/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O
1309,5.5.1.24,C20737,254741205,14759579,CC1=CC(=CC(=C1O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C)O
1312,5.5.1.24,C15882,47205202,71768135,CC1=CC(=CC(=C1O)C/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O
2103,5.5.1.27,C21095,310920476,122306,[C@H]1([C@H](C(=O)O[C@@H]1[C@@H](C(=O)O)O)O)O
2104,5.5.1.27,C20896,254741359,13035175,[C@H]1([C@H](C(=O)O[C@H]1[C@@H](C(=O)O)O)O)O
2105,5.5.1.27,C00679,3948,439290,C([C@@H]([C@H](C(=O)O)O)O)C(=O)C(=O)O
1543,6.1.2.2,C01822,4946,6032,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N
2106,6.1.2.2,C20684,172232404,54751688,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OC(=O)N)O)O
2107,6.1.2.2,C00397,3687,36294,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)CN)O)N)N
1690,6.1.2.2,C00169,3469,278,C(=O)(N)OP(=O)(O)O
2108,6.1.2.2,C20699,172232419,71464585,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)COC(=O)N)O)N)O)N
2109,6.1.2.2,C18001,96024221,197189,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)N)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)CN)O)N)N
1163,6.2.1.39,C00025,3327,33032,C(CC(=O)O)[C@@H](C(=O)O)N
2110,6.2.1.49,C00638,3911,none,none
916,6.2.1.50,C00156,3456,135,C1=CC(=CC=C1C(=O)O)O
2111,6.2.1.50,C21497,333497480,91826554,C1=CC(=CC=C1C(=O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)O)O
2112,6.2.1.51,C21446,329728069,20264585,C1=CC(=CC=C1CCCCCCCCCCCCCCCCC(=O)O)O
2113,6.2.1.51,C21448,329728071,20264499,C1=CC(=CC=C1CCCCCCCCCCCCCCCCCCC(=O)O)O
1195,6.2.1.53,C00148,3448,145742,C1C[C@H](NC1)C(=O)O
2115,6.2.1.54,C00133,3433,71080,C[C@H](C(=O)O)N
1777,6.2.1.7,C01794,4921,644071,C[C@H](CCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)O)[C@H]4CC[C@@H]5[C@@]4([C@H](C[C@H]6[C@H]5[C@@H](C[C@H]7[C@@]6(CC[C@H](C7)O)C)O)O)C
1781,6.2.1.7,C00695,3963,221493,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C
2122,6.3.1.10,C03194,6071,439938,C[C@H](CN)O
2118,6.3.1.10,C06507,8738,23724498,C/C/1=C/2\[C@H]([C@]([C@@]([N-]2)(C3[C@@H]([C@@](C(=N3)/C(=C\4/[C@H](C(C(=N4)/C=C\5/[C@H]([C@](C1=N5)(C)CC(=O)N)CCC(=O)N)(C)C)CCC(=O)N)/C)(C)CCC(=O)O)CC(=O)N)C)(C)CC(=O)N)CCC(=O)N.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O.[Co+3]
2119,6.3.1.10,C06509,8740,46173758,C/C/1=C/2\[C@H]([C@]([C@@]([N-]2)(C3[C@@H]([C@@](C(=N3)/C(=C\4/[C@H](C(C(=N4)/C=C\5/[C@H]([C@](C1=N5)(C)CC(=O)N)CCC(=O)N)(C)C)CCC(=O)N)/C)(C)CCC(=O)NC[C@@H](C)OP(=O)(O)O)CC(=O)N)C)(C)CC(=O)N)CCC(=O)N.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O.[Co+3]
2120,6.3.1.10,C04122,6809,440233,C[C@H](CN)OP(=O)(O)O
2121,6.3.1.10,C06508,8739,46173757,C/C/1=C/2\[C@H]([C@]([C@@]([N-]2)(C3[C@@H]([C@@](C(=N3)/C(=C\4/[C@H](C(C(=N4)/C=C\5/[C@H]([C@](C1=N5)(C)CC(=O)N)CCC(=O)N)(C)C)CCC(=O)N)/C)(C)CCC(=O)NC[C@@H](C)O)CC(=O)N)C)(C)CC(=O)N)CCC(=O)N.[CH2-][C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O.[Co+3]
2126,6.3.1.20,C16238,47205546,5288705,C1CSS[C@@H]1CCCCC(=O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)O
2125,6.3.1.20,C16241,47205549,6112,C1CSS[C@@H]1CCCCC(=O)O
2124,6.3.1.20,C16237,47205545,none,none
2123,6.3.1.20,C16240,47205548,none,none
244,6.3.1.9,C00051,3353,124886,C(CC(=O)N[C@@H](CS)C(=O)NCC(=O)O)[C@@H](C(=O)O)N
1219,6.3.1.9,C00315,3609,1102,C(CCNCCCN)CN
2127,6.3.1.9,C05730,8032,440772,C(CCNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@@H](C(=O)O)N)CN
2128,6.3.1.9,C02090,5175,449517,C(CCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@@H](C(=O)O)N)CNCCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@@H](C(=O)O)N
2132,6.3.2.47,C20966,254741426,6439892,C([C@@H](C(=O)O)N)NC(=O)/C=C/C(=O)N
2133,6.3.2.47,C00123,3423,6106,CC(C)C[C@@H](C(=O)O)N
2129,6.3.2.47,C20964,254741425,45379389,CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CNC(=O)/C=C/C(=O)N)N
2134,6.3.2.47,C20962,254741423,45380223,CC(C)[C@@H](C(=O)O)NC(=O)[C@H](CNC(=O)/C=C/C(=O)N)N
2135,6.3.2.47,C20967,318172258,102064041,C([C@@H](C(=O)O)N)NC(=O)C1C(O1)C(=O)N
2130,6.3.2.47,C20963,254741424,86583461,CCC(C)[C@@H](C(=O)O)NC(=O)[C@H](CNC(=O)/C=C/C(=O)N)N
2131,6.3.2.47,C20965,318172257,53869690,CC(C)[C@@H](C(=O)O)NC(=O)[C@H](CNC(=O)C1C(O1)C(=O)N)N
664,6.3.2.47,C00407,3697,6306,CC[C@H](C)[C@@H](C(=O)O)N
657,6.3.2.47,C00183,3483,6287,CC(C)[C@@H](C(=O)O)N
1682,6.3.4.16,C00288,3583,769,C(=O)(O)[O-]
1687,6.3.4.16,C01563,4721,277,C(=O)(N)O
1691,6.3.4.16,C00169,3469,278,C(=O)(N)OP(=O)(O)O
2136,6.3.4.16,C20969,254741428,195870,C(=O)(O)OP(=O)(O)O
1164,6.3.4.2,C00025,3327,33032,C(CC(=O)O)[C@@H](C(=O)O)N
1712,6.3.4.2,C00063,3363,6176,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
1148,6.3.4.2,C00064,3364,5961,C(CC(=O)N)[C@@H](C(=O)O)N
2138,6.3.4.2,C00075,3375,6133,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
1165,6.3.5.11,C00025,3327,33032,C(CC(=O)O)[C@@H](C(=O)O)N
1612,6.3.5.11,C06504,8735,11953882,C/C/1=C/2\[C@H]([C@]([C@@]([N-]2)([C@H]3[C@@H]([C@@](C(=N3)/C(=C\4/[C@H](C(C(=N4)/C=C\5/[C@H]([C@](C1=N5)(C)CC(=O)N)CCC(=O)O)(C)C)CCC(=O)O)/C)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)N)CCC(=O)O.[Co+2]
2139,6.3.5.11,C05773,8068,11953856,C/C/1=C/2\[C@H]([C@]([C@@]([N-]2)([C@H]3[C@@H]([C@@](C(=N3)/C(=C\4/[C@H](C(C(=N4)/C=C\5/[C@H]([C@](C1=N5)(C)CC(=O)O)CCC(=O)O)(C)C)CCC(=O)O)/C)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)O)CCC(=O)O.[Co+2]
2140,6.3.5.11,C19724,135626191,56928114,C/C/1=C/2\[C@H]([C@]([C@@]([N-]2)([C@H]3[C@@H]([C@@](C(=N3)/C(=C\4/[C@H](C(C(=N4)/C=C\5/[C@H]([C@](C1=N5)(C)CC(=O)N)CCC(=O)O)(C)C)CCC(=O)O)/C)(C)CCC(=O)O)CC(=O)O)C)(C)CC(=O)O)CCC(=O)O.[Co+2]
1149,6.3.5.11,C00064,3364,5961,C(CC(=O)N)[C@@H](C(=O)O)N
1728,6.3.5.2,C00144,3444,135398631,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(NC2=O)N
1150,6.3.5.2,C00064,3364,5961,C(CC(=O)N)[C@@H](C(=O)O)N
1166,6.3.5.2,C00025,3327,33032,C(CC(=O)O)[C@@H](C(=O)O)N
1946,6.3.5.2,C00655,3925,73323,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=O)NC2=O
1151,6.3.5.4,C00064,3364,5961,C(CC(=O)N)[C@@H](C(=O)O)N
1874,6.3.5.4,C00152,3452,6267,C([C@@H](C(=O)O)N)C(=O)N
1871,6.3.5.4,C00049,3351,5960,C([C@@H](C(=O)O)N)C(=O)O
1167,6.3.5.4,C00025,3327,33032,C(CC(=O)O)[C@@H](C(=O)O)N
2137,6.3.5.5,C20969,254741428,195870,C(=O)(O)OP(=O)(O)O
1692,6.3.5.5,C00169,3469,278,C(=O)(N)OP(=O)(O)O
1688,6.3.5.5,C01563,4721,277,C(=O)(N)O
1152,6.3.5.5,C00064,3364,5961,C(CC(=O)N)[C@@H](C(=O)O)N
1683,6.3.5.5,C00288,3583,769,C(=O)(O)[O-]
1168,6.3.5.5,C00025,3327,33032,C(CC(=O)O)[C@@H](C(=O)O)N
1379,6.5.1.1,C00039,3341,none,none
1380,6.5.1.2,C00039,3341,none,none
2072,6.5.1.3,C00046,3348,none,none
1716,6.5.1.5,C00044,3346,135398633,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
1729,6.5.1.5,C00144,3444,135398631,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(NC2=O)N
1381,6.5.1.6,C00039,3341,none,none
1730,6.5.1.7,C00144,3444,135398631,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(NC2=O)N
1717,6.5.1.7,C00044,3346,135398633,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
1382,6.5.1.7,C00039,3341,none,none
1718,6.5.1.8,C00044,3346,135398633,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N
2073,6.5.1.8,C00046,3348,none,none
1731,6.5.1.8,C00144,3444,135398631,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N=C(NC2=O)N
2142,7.1.1.7,C00390,3680,5280344,CC1=C(C(=C(C(=C1O)OC)OC)O)C/C=C(\C)/CCC=C(C)C
2141,7.1.1.7,C05359,7736,none,none
2143,7.1.1.7,C00399,3689,5280346,CC1=C(C(=O)C(=C(C1=O)OC)OC)C/C=C(\C)/CCC=C(C)C
